Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,Latency,Throughput
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,9.705236703433547,6752.643135104008
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,13.650695801195495,9601.854873106251
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,11.986616847833284,341.71443468975133
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,16.249827855200177,4033.02733936517
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,21.93011702133129,5976.803492316391
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,33.342673203899174,7862.117065327091
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,1,2.4624011069999843,103.96356599753658
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,16,2.7512880410000435,1488.7572435022753
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,32,3.2808148599666915,2496.9406533604792
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,64,3.750785323233322,4368.151890355686
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,1,4.875953516300009,105.00510275342369
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,16,5.61637211300008,1458.5928131503567
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,32,6.71108622076675,2441.3335577929897
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,64,7.754484383933474,4225.683923987526
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,1,9.817236434833323,104.30633985412265
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,16,11.719872512799915,1397.967425166625
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,32,14.038091874233336,2334.22036937549
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,64,16.223699957499957,4039.5224376486176
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,1,19.609760039433322,104.43778995161955
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,16,24.695051089999954,1326.905535873506
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,32,30.23500176669992,2167.5540324320314
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,64,35.082811953,3736.074524915378
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,1,39.29973592019998,104.22461892154
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,16,50.37927148396678,1300.8524750274892
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,32,64.33879160716697,2037.2157562468012
Nvidia A100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,64,80.21554280686638,3267.995089569608
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.9438365818340875,271.2333945591876
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,16,1.1241627269327485,3643.6006121425494
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,32,1.4417426175331154,5682.012795055521
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.870611174768419,8758.634729116451
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.93447654240202,264.67108221651256
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,16,2.347955059937279,3488.9935245263314
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,32,3.2554095536994283,5032.853694669943
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,64,4.331965000903195,7564.2347048436495
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,1,3.954228166701311,258.9633063218604
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,16,5.042441163835853,3249.2198654701747
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,32,8.015398419333117,4088.131155272791
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,64,10.982790822835522,5967.153618526261
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,1,7.924012167198816,258.4549287389572
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,16,11.292688895500032,2901.7004101704742
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,32,21.967821723632127,2983.2725713309537
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,64,31.238526376735535,4195.84452926096
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,1,15.991790222528895,256.1314238745855
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,16,26.759530431202922,2449.071375467105
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,32,67.21894816673594,1949.9263760402378
Nvidia A100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,64,99.46325900829882,2635.586271892898
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.7835495617657823,326.71832452191865
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,16,0.9671892022704317,4234.952158672605
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,32,1.1291267613327363,7255.164150330455
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.6448963776017385,9960.505855017991
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.6089252153634637,318.2248591239443
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,16,2.017460743863679,4060.549889219326
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,32,2.367919543896763,6919.154006828162
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,64,3.7568147382650445,8722.28264711631
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,1,3.2961788570682984,310.6627535711974
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,16,4.15501241623521,3943.1891794069
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,32,5.153642437467352,6358.221471046241
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,64,9.133297329433844,7175.502738621831
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,1,6.59727329093148,310.4312811802343
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,16,9.046562638002797,3622.149241784741
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,32,11.77098355370302,5567.589122948278
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,64,24.9164574112326,5260.458894164922
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,1,13.245938672164145,309.22685823750595
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,16,20.720630022167462,3162.8381921731097
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,32,28.92073476483638,4532.111686158315
Nvidia A100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,64,75.55930628396663,3469.3807142009964
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.7597049551333385,336.9729238570894
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,16,0.785315901700081,5215.735465349457
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,32,0.9456661739667046,8662.67634977121
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.277934783766735,12820.685537416764
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.498859981533345,341.59294817933574
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,16,1.6446171423333908,4981.098511704159
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,32,1.9674503549332865,8327.529057553047
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,64,2.6704054580332013,12270.795770517256
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,1,2.988780320833318,342.6146755792654
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,16,3.3913289495667414,4831.144440321289
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,32,4.1202830357999725,7952.851713168277
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,64,6.097516146100012,10747.983019596759
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,1,5.981086726333433,342.4126908214018
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,16,7.098035354500038,4616.488699119486
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,32,9.226083487199867,7103.339146120202
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,64,13.966797980866552,9384.541838405527
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,1,11.921416781166773,343.5833236256602
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,16,15.914307577800203,4118.05538378685
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,32,22.0398183586001,5947.054456955392
Nvidia A100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,64,35.169020337666616,7453.83287572669
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,1.0090108355673388,253.71382642888892
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,1.1177339303663758,3664.5572695975998
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,128,32,1.2986229464666394,6308.220582648118
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,128,64,1.6116933864332774,10165.705299727171
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,2.022681581600288,253.1293134112193
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,2.2902416307000144,3576.915156107833
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,256,32,2.6719676215664854,6131.810830250483
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,256,64,3.3492973190995445,9783.54468954988
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,4.05186700206638,252.7230038591539
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,4.80006958493359,3413.283851431224
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,512,32,5.620229598433677,5830.366789487077
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,512,64,7.131558388933627,9189.576306588933
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,8.143873280466748,251.47739036069868
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,16,10.419460508299744,3144.8845143084195
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,32,12.17064623443354,5384.759259092067
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,64,16.05465417126652,8164.11232542046
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,16.309522980566665,251.14161860408296
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,16,22.253599954100356,2944.961720133942
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,32,28.259595786599917,4638.141358771716
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,64,38.67694664050032,6777.784255737954
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,128,1,0.8071707094338004,317.15719736606184
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,128,16,0.9603310770333338,4265.195720473206
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,128,32,1.1173771383325706,7331.454814105722
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,128,64,1.4646148632998424,11186.558603595024
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,256,1,1.5990865490000337,320.18279455866355
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,256,16,1.9784907360998962,4140.529874882556
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,256,32,2.310991575364945,7089.597458793283
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,256,64,3.093682265366806,10591.908667167158
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,512,1,3.190981564699905,320.90439234370876
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,512,16,4.16448662929979,3934.218418358754
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,512,32,4.867964327566491,6731.355818373635
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,512,64,6.574645170500299,9967.990408676766
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,1,6.431115485800062,318.4517529691381
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,16,8.775172005967155,3734.1718176826184
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,32,10.85126640410017,6039.479408158029
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,64,14.6904887666659,8922.23547370423
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,1,12.904158030799833,317.4170674462919
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,16,18.667042486467228,3510.786459478553
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,32,24.377122494266466,5376.844622691965
Nvidia A100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,64,34.5641696976328,7584.27013561253
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,128,1,0.7467736294667702,342.8080343206488
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,128,16,0.7898699483332166,5185.663802811309
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,128,32,0.9668516588006848,8472.86129721454
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,128,64,1.249378348666505,13113.721730080468
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,256,1,1.5051466953659351,340.16617886904453
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,256,16,1.6129330535661817,5078.946073978431
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,256,32,2.000303757966079,8190.755996308956
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,256,64,2.628495801966831,12466.445628515216
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,512,1,2.9810168770668195,343.50694485418944
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,512,16,3.3118318510331544,4947.1110663087775
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,512,32,4.288866009865887,7640.2480106914445
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,512,64,5.653696108868219,11591.708987895932
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,1,5.977016361399486,342.6458748258256
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,16,6.808694849433475,4812.669788355473
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,32,9.28149281223353,7060.933119898543
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,64,12.751465971165453,10278.975005414246
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,1,12.037117005866214,340.2808162456043
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,16,14.390012840333657,4554.269737432732
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,32,20.303096278866725,6455.764096259122
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,64,29.217838221933924,8972.053237094306
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,128,1,2.5755225168686593,99.39730610907135
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,128,16,2.8770620848973825,1423.6745260038745
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,128,32,3.3613068298669533,2437.1473401981143
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,128,64,3.928115849974953,4170.956414155777
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,256,1,5.161783392733196,99.19052409692318
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,256,16,5.858933212634293,1398.206755853548
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,256,32,6.896306781066232,2375.7643794185856
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,256,64,8.043749123064723,4073.722277841899
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,512,1,10.290681975833529,99.50749643267035
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,512,16,12.251227451432108,1337.335386593022
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,512,32,14.368111680805063,2280.6058811316234
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,512,64,16.819627338872913,3896.400240006244
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,1024,1,20.52318881896402,99.78956087504243
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,1024,16,25.69125868663347,1275.4532738035284
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,1024,32,30.94498350493571,2117.8230710495304
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,1024,64,36.277593217803705,3613.029100719799
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,2048,1,41.37109545823284,99.0063220379362
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,2048,16,52.3414384445321,1252.0863382356333
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,2048,32,65.44973286323172,2002.6361341137497
Nvidia A100 GPU,4,vLLM,Qwen/Qwen2-72B,2048,64,85.14227680036953,3078.8934692766197
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,128,1,2.168549,118.051297
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,128,16,1.225929,208.821264
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,128,32,1.189460,215.223735
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,128,64,1.168506,219.083096
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,256,1,4.366238,117.263414
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,256,16,2.473213,207.018191
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,256,32,2.400261,213.310166
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,256,64,2.355217,217.389758
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,512,1,8.825880,116.022422
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,512,16,5.027258,203.689562
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,512,32,4.867805,210.361771
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,512,64,4.786091,213.953329
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,1024,1,17.905369,114.379101
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,1024,16,10.213926,200.510555
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,1024,32,9.913440,206.588234
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,1024,64,9.747512,210.104904
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,2048,1,36.859146,111.125745
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,2048,16,21.280370,192.477858
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,2048,32,20.680557,198.060426
Nvidia H100 GPU,1,llama.cpp,meta-llama/Llama-2-7b-hf,2048,64,20.311970,201.654489
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,128,1,1.867532,137.079297
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,128,16,1.300964,196.777122
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,128,32,1.291643,198.197194
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,128,64,1.272687,201.149293
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,256,1,3.735049,137.079880
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,256,16,2.622837,195.208448
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,256,32,2.577677,198.628430
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,256,64,2.542874,201.347008
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,512,1,7.517341,136.218378
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,512,16,5.305147,193.020108
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,512,32,5.239309,195.445624
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,512,64,5.188230,197.369798
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,1024,1,15.244573,134.342890
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,1024,16,10.810945,189.437641
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,1024,32,10.672756,191.890446
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,1024,64,10.641620,192.451896
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,2048,1,31.700393,129.209753
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,2048,16,22.567994,181.495974
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,2048,32,22.115559,185.208976
Nvidia H100 GPU,2,llama.cpp,meta-llama/Llama-2-7b-hf,2048,64,22.053651,185.728888
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,128,1,1.590836,160.921656
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,128,16,1.302518,196.542397
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,128,32,1.282359,199.632061
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,128,64,1.279400,200.093735
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,256,1,3.229982,158.514825
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,256,16,2.607629,196.346929
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,256,32,2.579984,198.450852
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,256,64,2.568948,199.303408
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,512,1,6.504073,157.439800
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,512,16,5.315500,192.644172
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,512,32,5.212691,196.443624
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,512,64,5.203054,196.807474
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,1024,1,13.247328,154.597209
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,1024,16,10.802501,189.585733
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,1024,32,10.626234,192.730557
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,1024,64,10.584841,193.484252
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,2048,1,27.446645,149.234996
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,2048,16,22.502130,182.027216
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,2048,32,22.095780,185.374768
Nvidia H100 GPU,4,llama.cpp,meta-llama/Llama-2-7b-hf,2048,64,21.925508,186.814369
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,128,1,2.520480,101.567960
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,128,16,1.411973,181.306622
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,128,32,1.368514,187.064150
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,128,64,1.349040,189.764599
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,256,1,5.057403,101.237723
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,256,16,2.841387,180.193661
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,256,32,2.755749,185.793401
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,256,64,2.716609,188.470268
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,512,1,10.210527,100.288649
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,512,16,5.754253,177.955318
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,512,32,5.586060,183.313469
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,512,64,5.487719,186.598467
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,1,20.643923,99.205949
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,16,11.664406,175.576883
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,32,11.336781,180.650933
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,1024,64,11.163521,183.454670
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,1,42.214057,97.029291
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,16,24.150830,169.600795
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,32,23.396720,175.067275
Nvidia H100 GPU,1,llama.cpp,meta-llama/Meta-Llama-3-8B,2048,64,23.049358,177.705598
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,128,1,2.136704,119.810676
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,128,16,1.492676,171.504032
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,128,32,1.471362,173.988461
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,128,64,1.453189,176.164316
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,256,1,4.303352,118.977029
Nvidia H100 GPU,2,llama.cpp,meta-llama/Meta-Llama-3-8B,256,16,3.005587,170.349400
